Node	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
3409	1.7243e-002	8.8686e-002	5.1466e-002	25.1
3412	1.5776e-002	9.3462e-002	5.1336e-002	25.073
3413	1.7012e-002	9.0829e-002	5.1454e-002	25.093
3414	1.7236e-002	9.2765e-002	5.1366e-002	25.096
3419	1.5138e-002	9.9386e-002	5.0953e-002	25.052
3420	1.7188e-002	9.7224e-002	5.1164e-002	25.088
3421	1.6595e-002	9.9239e-002	5.0997e-002	25.074
3422	1.6964e-002	9.5288e-002	5.1252e-002	25.089
3425	1.5636e-002	0.10466	5.0561e-002	25.038
3427	1.6229e-002	0.10264	5.0728e-002	25.055
3430	5.8617e-002	4.2721e-002	5.0031e-002	25.635
3431	5.8142e-002	4.3637e-002	5.0103e-002	25.653
3432	5.7461e-002	4.4166e-002	5.0125e-002	25.655
3433	5.676e-002	4.347e-002	5.0016e-002	25.626
3436	6.435e-002	4.4831e-002	5.0426e-002	25.825
3437	6.9559e-002	3.9658e-002	5.0137e-002	25.688
3438	6.6669e-002	4.6472e-002	5.1384e-002	25.949
3439	7.0622e-002	4.4933e-002	5.1685e-002	25.951
3441	6.4069e-002	4.1613e-002	5.0107e-002	25.686
3442	6.915e-002	4.127e-002	5.0313e-002	25.756
3447	5.9728e-002	5.0609e-002	5.0804e-002	25.964
3448	6.477e-002	5.0134e-002	5.1673e-002	26.094
3449	6.2169e-002	4.5275e-002	5.0396e-002	25.788
3450	6.122e-002	4.7106e-002	5.054e-002	25.84
3451	5.9858e-002	4.8164e-002	5.0585e-002	25.847
3455	5.1069e-002	4.7851e-002	5.0058e-002	25.618
3456	5.2093e-002	4.7855e-002	5.0127e-002	25.641
3457	5.2158e-002	4.6632e-002	5.0017e-002	25.615
3459	5.2908e-002	5.271e-002	5.0619e-002	25.813
3460	4.7533e-002	5.4659e-002	5.0526e-002	25.686
3461	5.1769e-002	5.5366e-002	5.12e-002	25.863
3462	4.9455e-002	5.131e-002	5.0262e-002	25.658
3463	5.1504e-002	5.1318e-002	5.04e-002	25.719
3467	5.5867e-002	5.5382e-002	5.1475e-002	26.041
3468	6.2047e-002	5.225e-002	5.1762e-002	26.129
3469	5.97e-002	5.5487e-002	5.3029e-002	26.202
3470	5.5602e-002	5.1334e-002	5.0675e-002	25.849
3471	5.7136e-002	5.028e-002	5.0674e-002	25.854
3476	4.5914e-002	5.8249e-002	5.0802e-002	25.723
3477	4.9509e-002	5.894e-002	5.1674e-002	25.892
3478	5.0492e-002	5.7331e-002	5.1383e-002	25.88
3481	3.0402e-002	6.7702e-002	5.0915e-002	25.33
3482	2.6775e-002	7.3481e-002	5.1136e-002	25.267
3483	3.0774e-002	7.1427e-002	5.1047e-002	25.374
3484	2.8907e-002	7.3081e-002	5.1077e-002	25.327
3487	3.5182e-002	6.5217e-002	5.0821e-002	25.454
3488	3.4833e-002	6.6856e-002	5.0902e-002	25.463
3489	3.1891e-002	6.8586e-002	5.0935e-002	25.384
3490	3.1865e-002	6.3782e-002	5.0757e-002	25.342
3491	3.2555e-002	6.6597e-002	5.0886e-002	25.385
3495	2.6397e-002	7.6019e-002	5.1186e-002	25.272
3496	2.458e-002	7.9602e-002	5.1304e-002	25.242
3497	2.7544e-002	7.9424e-002	5.1291e-002	25.328
3499	2.2745e-002	7.8137e-002	5.1238e-002	25.191
3500	2.609e-002	7.7104e-002	5.1223e-002	25.27
3504	4.1201e-002	6.4547e-002	5.0911e-002	25.683
3505	4.1365e-002	6.6731e-002	5.1272e-002	25.742
3506	3.8497e-002	6.7212e-002	5.092e-002	25.619
3507	3.5528e-002	6.4139e-002	5.0775e-002	25.452
3511	4.4565e-002	6.1697e-002	5.0939e-002	25.76
3512	4.6569e-002	6.1114e-002	5.1131e-002	25.837
3513	4.9167e-002	6.0566e-002	5.1767e-002	25.936
3517	4.5562e-002	6.2937e-002	5.1175e-002	25.848
3518	4.3722e-002	6.5704e-002	5.1344e-002	25.838
3519	4.614e-002	6.3807e-002	5.1561e-002	25.907
3520	4.5209e-002	6.4799e-002	5.1646e-002	25.889
3524	5.0164e-002	6.1806e-002	5.2003e-002	26.04
3525	4.8145e-002	6.3224e-002	5.1754e-002	25.995
3526	4.8783e-002	6.2675e-002	5.1969e-002	26.007
3530	5.3745e-002	5.9648e-002	5.2348e-002	26.133
3531	5.2596e-002	6.2449e-002	5.3208e-002	26.197
3532	5.5506e-002	6.2714e-002	5.5022e-002	26.341
3533	5.138e-002	6.2127e-002	5.2606e-002	26.12
3534	5.4051e-002	6.2582e-002	5.4115e-002	26.272
3540	4.1017e-002	6.837e-002	5.1354e-002	25.767
3541	4.5373e-002	6.6983e-002	5.2008e-002	25.975
3542	4.2452e-002	6.9451e-002	5.1674e-002	25.88
3543	4.4128e-002	6.8832e-002	5.2115e-002	25.963
3548	3.6905e-002	7.0327e-002	5.1069e-002	25.603
3549	3.9584e-002	6.9932e-002	5.1322e-002	25.729
3550	3.5869e-002	6.8592e-002	5.0986e-002	25.528
3556	3.0396e-002	7.3965e-002	5.1097e-002	25.385
3557	3.3963e-002	7.2057e-002	5.1101e-002	25.499
3558	3.3567e-002	7.3724e-002	5.1135e-002	25.505
3559	3.2927e-002	7.0322e-002	5.1018e-002	25.437
3564	3.0049e-002	7.739e-002	5.1142e-002	25.404
3565	3.17e-002	7.5378e-002	5.1166e-002	25.448
3566	2.8223e-002	7.6704e-002	5.1164e-002	25.333
3567	3.0145e-002	7.6071e-002	5.1181e-002	25.394
3570	2.1865e-002	8.3872e-002	5.1427e-002	25.186
3571	1.8405e-002	8.7839e-002	5.1475e-002	25.119
3572	2.0031e-002	8.2407e-002	5.1361e-002	25.145
3573	2.055e-002	8.5851e-002	5.1429e-002	25.16
3574	2.0335e-002	8.7291e-002	5.142e-002	25.157
3578	2.5296e-002	8.5658e-002	5.1301e-002	25.287
3579	2.7859e-002	8.2609e-002	5.135e-002	25.36
3580	2.7717e-002	8.4786e-002	5.1402e-002	25.368
3581	2.3061e-002	8.1322e-002	5.1297e-002	25.21
3582	2.358e-002	8.4765e-002	5.1364e-002	25.232
3587	1.9086e-002	0.10636	5.0315e-002	25.091
3588	1.7093e-002	0.10451	5.0604e-002	25.061
3589	1.7295e-002	0.10847	5.0088e-002	25.047
3590	1.7871e-002	0.10779	5.0153e-002	25.06
3591	1.7458e-002	0.10539	5.0516e-002	25.064
3593	1.9603e-002	0.10022	5.0929e-002	25.126
3594	2.138e-002	9.6934e-002	5.1045e-002	25.177
3595	2.109e-002	9.9033e-002	5.0928e-002	25.165
3596	1.828e-002	0.10048	5.0939e-002	25.099
3597	1.8649e-002	9.6526e-002	5.1194e-002	25.116
3601	1.6488e-002	0.11605	4.8967e-002	24.991
3602	1.6138e-002	0.11699	4.8824e-002	24.98
3604	2.0409e-002	0.11689	4.8517e-002	25.057
3605	2.0831e-002	0.11294	4.917e-002	25.095
3606	2.1364e-002	0.11577	4.8674e-002	25.088
3607	1.8616e-002	0.11489	4.9016e-002	25.034
3608	1.898e-002	0.11618	4.8754e-002	25.032
3609	1.8885e-002	0.11236	4.939e-002	25.055
3613	5.1579e-002	0.17453	1.278e-002	24.552
3614	5.0256e-002	0.17193	1.6226e-002	24.612
3615	5.5477e-002	0.17455	1.2768e-002	24.569
3616	5.3343e-002	0.17183	1.8734e-002	24.668
3617	5.6439e-002	0.17373	1.5879e-002	24.627
3618	5.0576e-002	0.17358	1.4336e-002	24.573
3619	5.18e-002	0.17188	1.748e-002	24.641
3625	5.4539e-002	0.17616	1.0394e-002	24.521
3626	5.2445e-002	0.17688	9.1644e-003	24.499
3627	4.9638e-002	0.17519	1.1962e-002	24.534
3628	4.9234e-002	0.17606	1.067e-002	24.515
3629	5.0386e-002	0.17719	8.8949e-003	24.492
3630	4.9838e-002	0.17665	9.7835e-003	24.504
3631	4.97e-002	0.17652	1.0016e-002	24.506
3635	4.5822e-002	0.1718	1.635e-002	24.592
3636	4.5989e-002	0.17019	1.8109e-002	24.625
3637	4.9245e-002	0.17008	1.928e-002	24.663
3638	4.7646e-002	0.1703	1.8074e-002	24.634
3639	4.8316e-002	0.1726	1.5408e-002	24.584
3640	4.7123e-002	0.17205	1.6012e-002	24.591
3641	4.9539e-002	0.1709	1.8552e-002	24.648
3642	4.8445e-002	0.17019	1.8677e-002	24.648
3647	5.6343e-002	0.1769	9.1524e-003	24.506
3648	6.2193e-002	0.17665	1.0481e-002	24.547
3649	5.9399e-002	0.17536	1.3493e-002	24.591
3654	0.10299	0.17683	1.2318e-002	24.612
3655	9.9236e-002	0.17719	1.3393e-002	24.63
3656	0.1089	0.17382	1.8388e-002	24.719
3657	0.10628	0.17469	1.9011e-002	24.727
3658	0.10215	0.17569	1.9332e-002	24.73
3659	0.10069	0.17644	1.6363e-002	24.681
3663	9.7679e-002	0.17793	1.0357e-002	24.577
3668	9.5381e-002	0.17754	1.4402e-002	24.646
3669	9.2829e-002	0.17752	1.5152e-002	24.658
3672	0.15543	0.12439	3.7132e-002	25.052
3673	0.15351	0.13044	3.6275e-002	25.032
3674	0.15237	0.12819	3.8406e-002	25.09
3675	0.15371	0.12551	3.8167e-002	25.086
3676	0.15752	0.1258	3.5151e-002	24.987
3681	0.16288	0.11961	3.3836e-002	24.944
3682	0.16189	0.11981	3.4442e-002	24.957
3683	0.1629	0.1177	3.4509e-002	24.956
3684	0.16224	0.11826	3.4795e-002	24.962
3685	0.1633	0.11783	3.4185e-002	24.95
3687	0.16477	0.10586	3.7229e-002	24.981
3688	0.16372	0.10516	3.822e-002	25.003
3689	0.16466	0.10219	3.831e-002	24.99
3690	0.16385	0.10301	3.8618e-002	25.005
3691	0.16348	0.10416	3.8644e-002	25.01
3694	0.16124	0.11356	3.7118e-002	25.014
3695	0.16182	0.10992	3.7955e-002	25.023
3696	0.16453	0.1114	3.551e-002	24.966
3697	0.16419	0.10951	3.6392e-002	24.979
3698	0.16362	0.11315	3.5555e-002	24.971
3701	0.15474	0.11678	4.0526e-002	25.156
3702	0.15648	0.11439	4.0243e-002	25.127
3703	0.15706	0.11074	4.1079e-002	25.139
3704	0.15094	0.11522	4.4292e-002	25.298
3705	0.15301	0.1179	4.1561e-002	25.201
3706	0.15343	0.10896	4.3921e-002	25.268
3707	0.15658	0.10873	4.1928e-002	25.167
3708	0.15219	0.11209	4.4106e-002	25.287
3712	0.15683	0.11819	3.8545e-002	25.081
3713	0.15336	0.12171	3.9864e-002	25.143
3714	0.15718	0.122	3.6848e-002	25.033
3715	0.15805	0.1208	3.6707e-002	25.024
3716	0.15788	0.1189	3.7555e-002	25.047
3720	0.15915	0.11215	3.9099e-002	25.073
3721	0.16095	0.11538	3.6699e-002	25.007
3722	0.15962	0.1165	3.7271e-002	25.027
3727	0.15924	0.1065	4.0784e-002	25.103
3728	0.1621	0.1081	3.8373e-002	25.026
3729	0.16106	0.10739	3.9363e-002	25.053
3730	0.16082	0.10639	3.9788e-002	25.063
3735	0.16266	9.2925e-002	4.1621e-002	25.041
3736	0.16407	8.5751e-002	4.2216e-002	24.997
3737	0.16185	8.6106e-002	4.3369e-002	25.048
3738	0.15865	9.2515e-002	4.4179e-002	25.146
3739	0.15966	8.7073e-002	4.4391e-002	25.107
3740	0.15806	8.8721e-002	4.5009e-002	25.156
3745	0.15945	9.6221e-002	4.2855e-002	25.124
3746	0.16185	9.8279e-002	4.0914e-002	25.059
3747	0.16386	9.8484e-002	3.9634e-002	25.011
3751	9.7523e-002	3.3255e-002	5.0571e-002	25.461
3752	9.0964e-002	3.6029e-002	5.0658e-002	25.62
3753	9.7399e-002	3.7234e-002	5.1369e-002	25.634
3754	9.2118e-002	3.8524e-002	5.1388e-002	25.736
3755	9.5284e-002	3.9095e-002	5.2009e-002	25.741
3756	9.1887e-002	3.2879e-002	5.051e-002	25.478
3757	9.3661e-002	3.2649e-002	5.0466e-002	25.462
3758	9.0981e-002	3.3997e-002	5.0468e-002	25.528
3759	9.5647e-002	3.2038e-002	5.0467e-002	25.427
3765	9.3524e-002	2.7102e-002	5.0164e-002	25.299
3766	9.3932e-002	2.808e-002	5.0211e-002	25.32
3767	9.4925e-002	2.7775e-002	5.0211e-002	25.305
3769	8.582e-002	3.5069e-002	5.0459e-002	25.584
3770	7.9767e-002	3.3601e-002	5.0145e-002	25.519
3771	8.0557e-002	3.7066e-002	5.0505e-002	25.658
3773	8.5837e-002	3.3038e-002	5.0268e-002	25.503
3776	0.12987	2.6024e-002	4.9149e-002	24.91
3777	0.12229	2.66e-002	4.983e-002	25.001
3778	0.13001	2.9849e-002	4.9433e-002	24.969
3779	0.12357	3.0612e-002	5.0503e-002	25.062
3780	0.12658	3.0056e-002	5.0007e-002	25.014
3783	0.13657	2.3381e-002	4.7927e-002	24.819
3784	0.13801	2.7035e-002	4.8092e-002	24.846
3785	0.13591	2.924e-002	4.8696e-002	24.893
3786	0.13394	2.9443e-002	4.8942e-002	24.917
3790	0.115	2.694e-002	5.0209e-002	25.091
3791	0.11264	3.1122e-002	5.1072e-002	25.212
3792	0.10643	2.9572e-002	5.0486e-002	25.244
3793	0.1099	2.9756e-002	5.0579e-002	25.211
3795	0.11993	3.0782e-002	5.0693e-002	25.114
3796	0.11628	3.0952e-002	5.0882e-002	25.165
3801	0.14619	1.687e-002	4.5453e-002	24.709
3802	0.14595	1.7852e-002	4.5628e-002	24.716
3803	0.14349	1.7787e-002	4.61e-002	24.726
3804	0.14454	1.8142e-002	4.5958e-002	24.724
3807	0.14885	2.5252e-002	4.5775e-002	24.752
3808	0.15048	2.1603e-002	4.5027e-002	24.721
3809	0.14809	2.0219e-002	4.5414e-002	24.722
3810	0.15024	2.2585e-002	4.5201e-002	24.728
3811	0.14636	2.1981e-002	4.5969e-002	24.742
3814	0.14078	2.4797e-002	4.7361e-002	24.801
3815	0.13877	1.8867e-002	4.7116e-002	24.762
3816	0.14072	2.0025e-002	4.6831e-002	24.759
3817	0.14144	2.1852e-002	4.6913e-002	24.769
3822	0.14223	3.4278e-002	4.8169e-002	24.892
3823	0.14012	3.0657e-002	4.813e-002	24.87
3824	0.14538	2.8777e-002	4.6885e-002	24.804
3825	0.14483	3.0898e-002	4.7249e-002	24.83
3826	0.14289	2.5506e-002	4.7078e-002	24.792
3830	0.14013	3.6484e-002	4.8773e-002	24.947
3831	0.14744	3.9172e-002	4.7615e-002	24.894
3832	0.14621	4.2377e-002	4.8067e-002	24.952
3833	0.14483	3.6725e-002	4.7892e-002	24.895
3834	0.13881	4.0313e-002	4.9385e-002	25.031
3835	0.14374	4.3004e-002	4.8842e-002	24.999
3836	0.14138	4.3092e-002	4.9491e-002	25.037
3837	0.1402	3.8396e-002	4.8915e-002	24.977
3842	0.13605	3.3065e-002	4.898e-002	24.946
3843	0.13809	3.4774e-002	4.8876e-002	24.947
3845	0.13131	3.7101e-002	5.0167e-002	25.089
3846	0.13066	3.3475e-002	4.98e-002	25.026
3847	0.13474	3.6894e-002	4.9592e-002	25.032
3848	0.13612	3.4977e-002	4.9122e-002	24.977
3852	0.11885	3.8975e-002	5.2229e-002	25.353
3853	0.1195	4.2601e-002	5.2596e-002	25.473
3854	0.12078	4.6733e-002	5.3617e-002	25.599
3855	0.11469	4.6942e-002	5.4632e-002	25.77
3856	0.11773	4.6838e-002	5.4125e-002	25.685
3857	0.11333	4.4093e-002	5.3617e-002	25.682
3858	0.11584	4.1151e-002	5.2755e-002	25.488
3859	0.11548	4.1813e-002	5.28e-002	25.526
3860	0.11423	4.22e-002	5.2846e-002	25.577
3865	0.11756	3.4964e-002	5.1555e-002	25.252
3866	0.12487	3.7864e-002	5.1237e-002	25.214
3867	0.12422	3.4238e-002	5.087e-002	25.133
3868	0.12186	3.842e-002	5.1733e-002	25.282
3869	0.11821	3.6969e-002	5.1892e-002	25.302
3873	0.11118	3.3768e-002	5.1252e-002	25.309
3874	0.11319	3.6457e-002	5.1835e-002	25.366
3875	0.11456	3.7139e-002	5.2082e-002	25.364
3881	0.10497	3.2218e-002	5.0666e-002	25.346
3882	0.10448	3.5681e-002	5.1342e-002	25.479
3883	0.10137	3.6013e-002	5.1372e-002	25.532
3884	9.9617e-002	3.0817e-002	5.047e-002	25.352
3891	0.11045	3.5091e-002	5.1342e-002	25.366
3892	0.10796	3.5866e-002	5.1435e-002	25.435
3896	8.3112e-002	3.9577e-002	5.0794e-002	25.799
3897	8.9529e-002	4.0076e-002	5.1478e-002	25.832
3898	8.5548e-002	4.1047e-002	5.1458e-002	25.89
3899	8.8392e-002	3.5549e-002	5.0558e-002	25.602
3904	7.706e-002	3.8108e-002	5.0481e-002	25.685
3905	7.4569e-002	3.6395e-002	5.0129e-002	25.598
3907	7.4755e-002	3.4584e-002	5.0124e-002	25.527
3910	7.5359e-002	3.986e-002	5.0489e-002	25.759
3911	7.6421e-002	4.5135e-002	5.2037e-002	26.065
3912	8.0285e-002	4.3043e-002	5.1504e-002	25.987
3913	7.4949e-002	4.1472e-002	5.0664e-002	25.844
3917	0.16344	7.3703e-002	4.4126e-002	24.963
3918	0.16468	7.6922e-002	4.3302e-002	24.955
3919	0.16087	7.2437e-002	4.5109e-002	25.008
3920	0.16407	7.9527e-002	4.3064e-002	24.978
3921	0.15906	7.5144e-002	4.5965e-002	25.066
3922	0.16185	7.9882e-002	4.4218e-002	25.027
3923	0.15745	7.8703e-002	4.6687e-002	25.128
3924	0.15965	8.0849e-002	4.524e-002	25.084
3929	0.16627	7.3855e-002	4.2785e-002	24.917
3930	0.16247	6.937e-002	4.4593e-002	24.958
3932	0.1669	7.9679e-002	4.1724e-002	24.926
3936	0.15892	6.3771e-002	4.6044e-002	24.984
3937	0.15613	6.2145e-002	4.7366e-002	25.023
3938	0.15803	5.4314e-002	4.6174e-002	24.919
3939	0.15552	5.7503e-002	4.7117e-002	24.987
3940	0.15283	5.9994e-002	4.8313e-002	25.065
3944	0.15808	7.0811e-002	4.6432e-002	25.058
3945	0.15711	6.6478e-002	4.6899e-002	25.044
3948	0.16407	8.2639e-002	4.264e-002	24.989
3951	0.15348	7.1892e-002	4.861e-002	25.182
3952	0.15251	6.7559e-002	4.9077e-002	25.16
3953	0.15188	7.5451e-002	4.9332e-002	25.262
3954	0.14921	6.5409e-002	5.0024e-002	25.222
3955	0.14739	6.8116e-002	5.0879e-002	25.315
3956	0.14641	7.0126e-002	5.1621e-002	25.374
3957	0.14914	7.2788e-002	5.0476e-002	25.319
3960	0.1553	6.9185e-002	4.7755e-002	25.11
3961	0.15466	7.7077e-002	4.8009e-002	25.194
3964	0.15102	6.2702e-002	4.9168e-002	25.139
3966	0.15537	4.3715e-002	4.6127e-002	24.857
3967	0.15414	4.692e-002	4.658e-002	24.901
3968	0.15318	5.0446e-002	4.7386e-002	24.95
3969	0.15561	5.238e-002	4.678e-002	24.935
3973	0.1514	4.1444e-002	4.6871e-002	24.875
3974	0.15003	3.5792e-002	4.6695e-002	24.833
3977	0.14922	4.8174e-002	4.8129e-002	24.985
3978	0.14771	4.5276e-002	4.8098e-002	24.971
3983	0.14799	3.1223e-002	4.6608e-002	24.807
3984	0.14993	2.6435e-002	4.5669e-002	24.755
3985	0.14604	2.5831e-002	4.6437e-002	24.773
3992	0.15068	5.3634e-002	4.8329e-002	25.031
3993	0.14676	4.8801e-002	4.8904e-002	25.037
3994	0.14799	5.6126e-002	4.9525e-002	25.12
3995	0.14557	5.4191e-002	5.0131e-002	25.145
3996	0.14354	5.1876e-002	5.0233e-002	25.151
4000	0.15041	5.806e-002	4.8919e-002	25.094
4002	0.15965	8.3961e-002	4.4816e-002	25.096
4004	0.15785	9.787e-002	4.3472e-002	25.17
4005	0.15396	0.10038	4.5516e-002	25.293
4006	0.15711	0.10015	4.3523e-002	25.19
4007	0.15485	9.2018e-002	4.6243e-002	25.264
4008	0.15086	9.4749e-002	4.8411e-002	25.418
4009	0.15241	9.7563e-002	4.6963e-002	25.356
4010	0.15289	9.279e-002	4.7196e-002	25.339
4015	0.15951	0.10221	4.1582e-002	25.113
4016	0.16225	0.10013	4.0251e-002	25.046
4017	0.16145	0.10096	4.056e-002	25.064
4018	0.16108	0.1021	4.0585e-002	25.071
4021	0.15526	8.2781e-002	4.7284e-002	25.215
4022	0.15366	8.443e-002	4.7902e-002	25.277
4023	0.15032	7.7973e-002	4.9875e-002	25.339
4024	0.14914	8.2179e-002	5.0637e-002	25.421
4025	0.1517	8.5201e-002	4.8855e-002	25.351
4030	0.15586	8.6575e-002	4.6455e-002	25.216
4035	0.14018	0.14835	3.5868e-002	25.039
4036	0.13769	0.14801	3.895e-002	25.103
4037	0.13387	0.15325	3.7769e-002	25.064
4038	0.13578	0.15063	3.8359e-002	25.084
4039	0.13636	0.15402	3.3956e-002	24.995
4040	0.13429	0.15461	3.5394e-002	25.022
4044	0.14451	0.14091	3.7819e-002	25.09
4045	0.14645	0.13972	3.6767e-002	25.062
4046	0.14203	0.14057	4.0901e-002	25.158
4047	0.14896	0.13494	3.7955e-002	25.081
4048	0.14555	0.13493	4.0926e-002	25.169
4049	0.14322	0.13662	4.1979e-002	25.2
4052	0.14428	0.14344	3.5791e-002	25.045
4053	0.13986	0.14429	3.9925e-002	25.134
4061	0.13857	0.14	4.4085e-002	25.253
4062	0.13546	0.14657	4.2417e-002	25.185
4063	0.13487	0.14421	4.5247e-002	25.255
4064	0.13607	0.14026	4.6325e-002	25.311
4068	0.1501	0.13044	3.9246e-002	25.119
4069	0.14782	0.13268	4.0086e-002	25.146
4072	0.14556	0.12818	4.4347e-002	25.29
4073	0.14328	0.13042	4.5187e-002	25.318
4074	0.14482	0.12282	4.684e-002	25.402
4075	0.14095	0.13211	4.624e-002	25.355
4076	0.13846	0.13237	4.848e-002	25.425
4077	0.14153	0.1244	4.8875e-002	25.485
4078	0.13911	0.12842	4.9909e-002	25.487
4081	0.14669	0.13043	4.2217e-002	25.216
4082	0.14823	0.12283	4.3869e-002	25.29
4083	0.1503	0.12551	4.1138e-002	25.185
4086	0.14209	0.13437	4.411e-002	25.275
4092	0.12108	0.16602	3.0482e-002	24.924
4093	0.11979	0.16813	2.5971e-002	24.855
4094	0.12315	0.16611	2.7945e-002	24.885
4095	0.11935	0.16787	2.8111e-002	24.885
4099	0.11238	0.17102	2.5701e-002	24.847
4100	0.11064	0.17242	2.2044e-002	24.785
4101	0.11544	0.17041	2.2938e-002	24.805
4106	0.13023	0.16075	3.0689e-002	24.938
4107	0.12978	0.16026	3.2186e-002	24.959
4108	0.13224	0.15888	3.1615e-002	24.953
4109	0.1312	0.15918	3.2334e-002	24.963
4111	0.12579	0.16245	3.2311e-002	24.962
4112	0.12712	0.16354	2.8637e-002	24.905
4113	0.12787	0.16253	2.9774e-002	24.923
4114	0.12551	0.16432	2.886e-002	24.905
4115	0.12742	0.16204	3.1272e-002	24.946
4116	0.12807	0.16277	2.9101e-002	24.914
4119	0.11928	0.16405	3.647e-002	25.025
4120	0.12164	0.16227	3.7385e-002	25.043
4121	0.11666	0.16493	3.7093e-002	25.035
4122	0.12122	0.16091	3.9759e-002	25.089
4123	0.11501	0.16457	3.9551e-002	25.073
4124	0.11989	0.15921	4.3626e-002	25.159
4125	0.11563	0.16345	4.1283e-002	25.1
4126	0.11638	0.16152	4.3365e-002	25.144
4129	0.12254	0.16325	3.439e-002	24.994
4130	0.11756	0.16591	3.4099e-002	24.985
4131	0.12225	0.16512	3.0939e-002	24.934
4132	0.11846	0.16689	3.1105e-002	24.934
4135	0.12448	0.16011	3.768e-002	25.056
4136	0.12461	0.16334	3.1854e-002	24.953
4137	0.12653	0.16106	3.4266e-002	24.993
4138	0.12773	0.1593	3.5601e-002	25.02
4143	0.13163	0.15181	4.1237e-002	25.141
4144	0.12689	0.15659	4.0351e-002	25.113
4145	0.12913	0.15207	4.3476e-002	25.186
4146	0.12556	0.1549	4.4217e-002	25.184
4147	0.13014	0.15579	3.8271e-002	25.073
4151	0.10976	0.17189	2.6324e-002	24.853
4152	0.11322	0.16864	3.2352e-002	24.95
4153	0.10856	0.17169	2.8313e-002	24.884
4154	0.10818	0.16979	3.4898e-002	24.982
4155	0.11156	0.16828	3.481e-002	24.989
4156	0.1064	0.17142	3.1672e-002	24.933
4157	0.11455	0.16988	2.7218e-002	24.872
4158	0.11411	0.16962	2.9358e-002	24.901
4162	0.10389	0.17429	2.2989e-002	24.793
4163	0.10682	0.17309	2.4657e-002	24.824
4166	5.4648e-002	0.1792	5.4575e-003	24.451
4167	5.3239e-002	0.17845	6.8105e-003	24.467
4168	5.219e-002	0.17793	7.6535e-003	24.477
4173	4.3815e-002	0.17104	1.7162e-002	24.6
4174	4.3301e-002	0.17323	1.475e-002	24.566
4175	4.4949e-002	0.1729	1.5065e-002	24.571
4176	4.3735e-002	0.1732	1.4746e-002	24.566
4177	4.2997e-002	0.1718	1.6365e-002	24.587
4182	5.7266e-002	0.17264	1.9459e-002	24.694
4183	5.2332e-002	0.16997	2.1789e-002	24.724
4184	5.1954e-002	0.1692	2.3896e-002	24.764
4185	5.7905e-002	0.17198	2.3405e-002	24.763
4186	5.3142e-002	0.16911	2.6965e-002	24.814
4187	5.5797e-002	0.17056	2.6297e-002	24.805
4188	5.2626e-002	0.17079	2.106e-002	24.706
4193	4.2513e-002	0.16933	1.9086e-002	24.627
4194	4.4965e-002	0.16829	2.0461e-002	24.664
4195	4.5639e-002	0.16954	1.8885e-002	24.638
4196	4.3164e-002	0.17019	1.8124e-002	24.614
4197	4.5072e-002	0.16925	1.9311e-002	24.642
4202	3.976e-002	0.16709	2.1376e-002	24.654
4203	4.3496e-002	0.1682	2.0627e-002	24.656
4204	4.1847e-002	0.16771	2.0957e-002	24.655
4205	4.1695e-002	0.1701	1.829e-002	24.612
4206	4.0804e-002	0.1674	2.1167e-002	24.655
4209	3.6463e-002	0.16416	2.4316e-002	24.685
4210	3.8713e-002	0.16374	2.4524e-002	24.704
4211	3.9756e-002	0.16421	2.4158e-002	24.703
4212	3.9641e-002	0.16484	2.3661e-002	24.692
4213	3.9613e-002	0.16507	2.3503e-002	24.688
4214	3.952e-002	0.16524	2.329e-002	24.685
4220	4.56e-002	0.16645	2.2761e-002	24.718
4221	4.7144e-002	0.16793	2.1241e-002	24.696
4222	4.4299e-002	0.16666	2.2332e-002	24.696
4223	4.6055e-002	0.16811	2.0851e-002	24.678
4224	4.6064e-002	0.16674	2.2853e-002	24.723
4225	4.6896e-002	0.16728	2.287e-002	24.726
4226	4.7085e-002	0.16766	2.1817e-002	24.708
4232	3.67e-002	0.16297	2.534e-002	24.703
4233	3.4648e-002	0.16208	2.611e-002	24.705
4234	3.5666e-002	0.16252	2.5719e-002	24.704
4235	3.3801e-002	0.1625	2.5897e-002	24.697
4238	3.7917e-002	0.1621	2.5928e-002	24.726
4239	3.9993e-002	0.16303	2.5182e-002	24.728
4240	3.9437e-002	0.16183	2.624e-002	24.748
4243	3.3046e-002	0.16044	2.7561e-002	24.719
4244	3.5865e-002	0.16121	2.6697e-002	24.725
4245	3.5288e-002	0.15988	2.7712e-002	24.742
4246	3.6328e-002	0.16037	2.734e-002	24.743
4247	3.4e-002	0.16119	2.6875e-002	24.714
4251	3.3487e-002	0.15955	2.8185e-002	24.734
4252	3.1939e-002	0.15896	2.8788e-002	24.732
4253	3.0592e-002	0.16052	2.7804e-002	24.71
4254	3.2199e-002	0.16086	2.7348e-002	24.711
4256	3.7346e-002	0.1608	2.695e-002	24.745
4257	3.8404e-002	0.16137	2.6619e-002	24.746
4263	3.4181e-002	0.1584	2.8938e-002	24.756
4264	3.6769e-002	0.15948	2.7965e-002	24.764
4265	3.6182e-002	0.1582	2.9012e-002	24.782
4266	3.7216e-002	0.15883	2.8712e-002	24.785
4270	3.0905e-002	0.15672	3.0473e-002	24.753
4271	3.2515e-002	0.15664	3.0342e-002	24.768
